imgid,title,genres
105217,Raising Cain,Crime|Drama|Horror
116650,Irma Vep,Comedy|Drama
33436,Buck Privates,Comedy|Musical|War
160574,Nice Guys Sleep Alone,Romance|Comedy
166169,Divorce Iranian Style,Documentary
99857,Iron & Silk,Comedy|Drama
259153,Rose Red,Horror|Mystery|Thriller
144688,Wildflowers,Drama
120711,Babylon 5: In the Beginning,Action|Adventure|Drama
275773,Versus,Action|Comedy|Drama
112130,Pride and Prejudice,Drama|Romance
36696,The Canterville Ghost,Comedy|Fantasy
50861,The Prince and the Showgirl,Comedy|Romance
78966,The China Syndrome,Drama|Thriller
126627,ËQuií©n diablos es Juliette?,Documentary|Music
100050,Look Who's Talking Too,Comedy|Family|Romance
37536,The Bells of St. Mary's,Drama
76941,You Light Up My Life,Drama|Romance
90927,The Delta Force,Action|Adventure|Drama
45012,Pat and Mike,Comedy|Romance|Sport
20640,Animal Crackers,Comedy|Musical
61391,Bedazzled,Comedy|Fantasy|Romance
34587,Cat People,Fantasy|Horror|Thriller
61439,Camelot,Adventure|Fantasy|Musical
87635,The Lonely Guy,Comedy
56943,The Comedy of Terrors,Comedy|Horror
73012,The Four Musketeers: Milady's Revenge,Adventure|History
79227,Good Guys Wear Black,Action
94033,Steel Dawn,Action|Adventure|Sci-Fi
110725,On Deadly Ground,Action|Adventure|Thriller
169639,Boy Meets Girl,Comedy|Fantasy|Romance
87951,Protocol,Comedy
38854,The Postman Always Rings Twice,Crime|Drama|Film-Noir
107529,Matinee,Comedy|Drama
155713,That's the Way I Like It,Comedy|Drama|Music
164221,Virtual Sexuality,Comedy|Drama|Romance
94713,Baxter,Comedy|Drama|Horror
89114,Explorers,Adventure|Comedy|Family
107617,The Scent of Green Papaya,Drama|Music|Romance
59592,Pierrot le Fou,Crime|Drama|Romance
62480,Weekend,Adventure|Comedy|Drama
112654,One Hundred and One Nights,Comedy|History|Romance
33105,Strange Cargo,Adventure|Drama|Romance
207805,Tuesdays with Morrie,Biography|Drama
108630,You Seng,Adventure|Drama|Romance
29850,Alexander Nevsky,Action|Biography|Drama
57197,Jason and the Argonauts,Adventure|Family|Fantasy
119828,Same Old Song,Comedy|Drama|Musical
86022,Nostalgia,Drama
58458,The Soft Skin,Drama|Romance
80297,Tinker Tailor Soldier Spy,Drama|Thriller
120522,Winter Sleepers,Drama|Romance|Thriller
79082,The Driller Killer,Drama|Horror|Music
100347,Perfectly Normal,Comedy
346336,The Best of Youth,Drama|Romance
104377,Guncrazy,Crime|Drama|Romance
284880,Bangrajan,Action|Drama|History
100813,Treasure Island,Action|Adventure|Crime
57831,Zorba the Greek,Comedy|Drama
39066,Undercurrent,Drama|Film-Noir|Thriller
288439,Bang Bang You're Dead,Crime|Drama|Thriller
64708,My Side of the Mountain,Adventure|Family
223384,The Thin Blue Lie,Drama
258967,The Unsaid,Crime|Drama|Mystery
96321,Twister,Comedy|Drama
108171,Sniper,Action|Drama|Thriller
166287,Don't Tell Anyone,Comedy|Drama
107009,Ghost in the Machine,Horror|Sci-Fi|Thriller
259072,Zamani barayí© masti asbha,Drama|War
187859,Genghis Blues,Documentary
48729,To Hell and Back,Action|Biography|Drama
328802,September 11,Drama
80461,"Bon Voyage, Charlie Brown (and Don't Come Back!!)",Animation|Adventure|Comedy
99850,Internal Affairs,Crime|Drama|Thriller
71970,The Parallax View,Drama|Thriller
80120,The Warriors,Action|Thriller
64645,Mayerling,Drama|History|Romance
162625,Ambush,War|Drama
146455,Babylon 5: A Call to Arms,Action|Adventure|Drama
146247,Babylon 5: The River of Souls,Action|Adventure|Drama
121804,Babylon 5: Thirdspace,Action|Adventure|Drama
77532,FM,Comedy|Drama|Music
66549,Waterloo,Action|Biography|Drama
92117,True Stories,Musical|Comedy
226225,North Beach,Comedy|Drama|Romance
54279,School for Scoundrels,Comedy
53935,Ice Cold in Alex,Adventure|Drama|War
46085,Mogambo,Adventure|Drama|Romance
206681,Demon Lover Diary,Documentary
232611,Second Skin,Drama|Romance
114846,Victory,Drama|Romance
39808,The Secret Life of Walter Mitty,Comedy|Fantasy|Romance
284978,Cypher,Mystery|Sci-Fi|Thriller
49652,The Rack,Drama|War
31047,Another Thin Man,Comedy|Crime|Drama
37365,The Thin Man Goes Home,Comedy|Crime|Mystery
34172,Shadow of the Thin Man,Comedy|Crime|Drama
27260,After the Thin Man,Comedy|Crime|Mystery
39853,Song of the Thin Man,Comedy|Crime|Drama
66580,Woodstock,Documentary|History|Music
94596,36 fillette,Romance|Drama
71663,The Internecine Project,Action|Thriller
33852,Love Crazy,Comedy|Romance
31398,Gunga Din,Adventure|Comedy|War
287839,Children of Dune,Adventure|Drama|Fantasy
142032,Dune,Adventure|Drama|Fantasy
106936,The Legend,Action|Comedy|History
114720,Tremors II: Aftershocks,Action|Comedy|Horror
259685,Tremors 3: Back to Perfection,Action|Comedy|Horror
89789,The Peanut Butter Solution,Comedy|Family|Fantasy
24083,Hallelujah I'm a Bum,Comedy|Drama|Musical
97424,Getting It Right,Comedy|Drama|Romance
94048,Straight to Hell,Action|Comedy|Western
300274,Margaret Cho: Notorious C.H.O.,Documentary|Comedy
295743,Friday Night,Drama|Romance
23694,White Zombie,Horror
60841,The Plague of the Zombies,Fantasy|Horror
36027,I Walked with a Zombie,Fantasy|Horror
102035,Highway 61,Comedy|Music
66518,The Vampire Lovers,Fantasy|Horror
65580,Countess Dracula,Horror
68364,The Cheerleaders,Comedy|Sport
61791,How to Succeed in Business Without Really Trying,Comedy|Musical
51849,The Left Handed Gun,Western
58700,The Last Man on Earth,Horror|Sci-Fi
73756,The Street Fighter,Action|Crime|Thriller
73623,Satsujin ken 2,Action|Crime|Drama
67140,"Duck, You Sucker",War|Western
71249,Bring Me the Head of Alfredo Garcia,Action|Crime|Drama
65446,The Ballad of Cable Hogue,Comedy|Drama|Romance
68786,Junior Bonner,Drama|Western
72913,Master of the Flying Guillotine,Action|Fantasy
65738,Frankenstein Must Be Destroyed,Horror|Drama|Sci-Fi
57128,The Haunted Palace,Horror
192023,Finder's Fee,Drama|Thriller
57078,The Whip and the Body,Horror
17668,Berlin: Symphony of a Great City,Documentary
170544,Samurai Fiction,Action|Adventure|Comedy
52847,Gidget,Comedy
63808,Wild in the Streets,Comedy|Drama|Music
102116,The Indian Runner,Drama
40979,Drunken Angel,Crime|Drama|Romance
75936,Desperate Living,Comedy|Crime|Fantasy
72869,The Devil's Rain,Horror
68341,The Valachi Papers,Crime|Drama
76637,Rolling Thunder,Action|Drama|Crime
41699,Stray Dog,Crime|Drama|Mystery
51808,The Hidden Fortress,Adventure|Drama
57565,High and Low,Crime|Drama|Mystery
105121,The People Under the Stairs,Comedy|Horror|Mystery
104954,My New Gun,Comedy
235327,Dark Days,Documentary
38777,A Night in Casablanca,Comedy
86637,Zelig,Comedy
74147,Face to Face,Drama|Fantasy
63611,Shame,Drama|War
57611,The Silence,Drama
57358,Nattvardsgí_sterna,Drama
55499,Through a Glass Darkly,Drama
51365,The Magician,Comedy|Drama
48641,Smiles of a Summer Night,Comedy|Romance
46345,Summer with Monika,Drama|Romance
38669,The Killers,Crime|Drama|Film-Noir
58404,The Night of the Iguana,Drama
55998,Freud,Biography|Drama
62185,Reflections in a Golden Eye,Drama|Romance|Thriller
88322,Under the Volcano,Drama
80140,Wise Blood,Comedy|Drama
73918,The Yakuza,Action|Crime|Drama
118705,A Better Place,Drama
100260,Nightbreed,Action|Fantasy|Horror
75651,Beyond the Door II,Horror
71275,Rabid Dogs,Crime|Drama|Thriller
69048,Baron Blood,Horror
62395,The Trip,Drama
209077,Ken Park,Drama
64689,Monterey Pop,Documentary|History|Music
75784,A Bridge Too Far,Drama|History|War
338564,Infernal Affairs,Crime|Drama|Mystery
365376,A Tale of Two Sisters,Drama|Horror|Mystery
87003,Broadway Danny Rose,Comedy
91083,From Beyond,Horror|Sci-Fi
129634,The Wonderful Ice Cream Suit,Comedy|Family|Fantasy
102800,Robot Jox,Action|Sci-Fi
92906,Dolls,Fantasy|Horror
120199,Space Truckers,Adventure|Comedy|Sci-Fi
95756,Not of This Earth,Comedy|Horror|Sci-Fi
79813,Rock 'n' Roll High School,Comedy|Music
72856,Death Race 2000,Action|Comedy|Sci-Fi
71338,Cockfighter,Drama
52655,A Bucket of Blood,Comedy|Crime|Horror
56368,Premature Burial,Drama|Horror|Mystery
38343,Bedlam,Drama|Horror|Thriller
59792,Planet of the Vampires,Horror|Sci-Fi
105191,Pure Country,Drama|Music|Romance
46807,Brigadoon,Fantasy|Musical|Romance
51911,Marjorie Morningstar,Drama|Romance
105159,The Power of One,Drama
343168,The Weather Underground,Documentary|History|War
199683,Kikujiro,Drama|Comedy
282593,I'm with Lucy,Comedy|Romance
374546,"Spring, Summer, Fall, Winter... and Spring",Drama|Romance
64806,The Phantom Tollbooth,Family|Adventure|Animation
68638,The Getaway,Action|Crime|Thriller
66730,10 Rillington Place,Biography|Crime|Drama
308379,Dark Water,Drama|Horror|Mystery
108327,The Thing Called Love,Comedy|Drama|Music
124207,The Thief,Drama
60522,How to Steal a Million,Comedy|Crime|Romance
117658,La sindrome di Stendhal,Horror|Mystery|Thriller
116015,Non-Stop,Comedy|Action|Crime
13372,Manslaughter,Drama
65051,Support Your Local Sheriff!,Comedy|Romance|Western
103872,Brain Donors,Comedy
105103,Passed Away,Comedy
70379,Mean Streets,Crime|Drama|Thriller
107247,Jack the Bear,Drama
23042,I Am a Fugitive from a Chain Gang,Crime|Drama|Film-Noir
93137,Hamburger Hill,Action|Drama|Thriller
122143,The Last Broadcast,Horror|Mystery
60490,Harper,Action|Crime|Drama
56541,Sweet Bird of Youth,Drama
285728,Dahmer,Biography|Crime|Drama
102631,Paradise,Drama
55910,Les dimanches de Ville d'Avray,Drama
304126,Halbe Treppe,Comedy|Drama
99612,Roger Corman's Frankenstein Unbound,Drama|Horror|Sci-Fi
192657,Swiri,Action|Crime|Drama
47849,Bad Day at Black Rock,Crime|Drama|Mystery
157913,La Cucaracha,Comedy|Crime|Drama
180748,In China They Eat Dogs,Action|Comedy|Crime
90888,Crossroads,Drama|Music|Mystery
101252,29th Street,Comedy|Drama
366532,La grande sí©duction,Comedy
88925,City Limits,Sci-Fi|Action|Drama
104697,Leaving Normal,Comedy|Drama
57495,Shock Corridor,Drama|Mystery
280674,The First $20 Million Is Always the Hardest,Comedy
92593,Au Revoir Les Enfants,Drama|War
181810,Sex: The Annabel Chong Story,Documentary
189553,The Girl Next Door,Documentary
243508,Pursuit of Happiness,Comedy|Romance
104346,Gladiator,Action|Drama|Sport
328844,Arven,Drama
353014,Sky Blue,Action|Fantasy|Animation
49363,Indestructible Man,Crime|Horror|Sci-Fi
53611,Attack of the Giant Leeches,Horror|Sci-Fi
71408,Deranged: Confessions of a Necrophile,Drama|Horror|Thriller
45659,The Cruel Sea,Drama|War
56504,Sodom and Gomorrah,Adventure|Drama|History
221111,Dead or Alive,Action|Comedy|Crime
48308,Lola MontíÂs,Biography|Drama|Romance
62794,Charly,Drama|Romance|Sci-Fi
86489,Twice Upon a Time,Animation|Action|Adventure
54642,Atlantis: The Lost Continent,Adventure|Sci-Fi
49456,Lust for Life,Biography|Drama
53779,La Dolce Vita,Comedy|Drama
193253,Jin-Roh: The Wolf Brigade,Animation|Drama|Fantasy
102820,Rush,Action|Crime|Drama
26174,Captain Blood,Action|Adventure
87622,The Lift,Fantasy|Horror|Sci-Fi
92494,*batteries not included,Comedy|Family|Fantasy
85478,Educating Rita,Comedy|Drama
47445,Sansho the Bailiff,Drama
54494,Zazie dans le mí©tro,Comedy|Fantasy
57840,The Americanization of Emily,Comedy|Drama|War
64030,Anne of the Thousand Days,Biography|Drama|History
48973,Baby Doll,Drama
53619,L'Avventura,Drama|Mystery
65466,Beyond the Valley of the Dolls,Comedy|Drama|Music
52893,Hiroshima Mon Amour,Drama|Romance
54371,"The 1,000 Eyes of Dr. Mabuse",Crime|Mystery|Thriller
46478,Ugetsu,Drama|Fantasy|War
101373,At Play in the Fields of the Lord,Drama|Romance
44487,The Golden Coach,Comedy|Drama|History
60481,The War Is Over,Drama|War
24368,Mystery of the Wax Museum,Horror|Mystery|Thriller
69947,The Day of the Jackal,Crime|Drama|Thriller
111666,War of the Buttons,Adventure|Drama|Family
69050,The Other,Drama|Horror|Mystery
188404,Als je begrijpt wat ik bedoel,Animation|Family|Fantasy
100258,Night of the Living Dead,Horror
31252,Drums Along the Mohawk,Drama|History|Romance
22111,The Maltese Falcon,Crime|Drama|Film-Noir
14429,Safety Last!,Comedy|Thriller
49949,While the City Sleeps,Crime|Drama|Film-Noir
37449,The Way Ahead,War|Drama
67350,Little Murders,Comedy
55601,Viridiana,Comedy|Drama
108366,Totally F***ed Up,Comedy|Drama|Romance
119630,Masterminds,Action|Comedy|Thriller
61209,You're a Big Boy Now,Comedy|Drama|Romance
79833,Rupan sansei: Kariosutoro no shiro,Animation|Adventure|Crime
106307,Arizona Dream,Comedy|Drama|Fantasy
295362,Chaos,Crime|Mystery|Thriller
24481,Queen Christina,Biography|Drama|History
41163,Battleground,Action|War|Drama
212879,Citizen Toxie: The Toxic Avenger IV,Action|Comedy|Fantasy
77696,Hooper,Action|Comedy
122082,Gadjo dilo,Comedy|Drama|Music
75612,3 Women,Drama|Mystery|Thriller
27700,The Green Pastures,Drama
73076,Grey Gardens,Documentary|Comedy|Drama
68615,Frogs,Horror|Mystery|Romance
87957,Purple Rain,Drama|Music|Musical
63218,Lebenszeichen,Drama
107843,Point of No Return,Action|Crime|Drama
100604,Short Time,Comedy|Crime|Drama
100112,The Hairdresser's Husband,Comedy|Drama|Romance
65593,Cromwell,Biography|Drama|History
104545,"Jamí_n, Jamí_n",Comedy|Drama|Romance
17765,College,Comedy|Drama|Sport
73396,Mitchell,Action|Crime|Drama
61075,Ten Little Indians,Crime|Mystery|Thriller
43614,The Idiot,Drama|Romance
105706,Used People,Comedy|Drama|Romance
49815,The Swan,Comedy|Romance|Drama
23238,The Most Dangerous Game,Adventure|Horror|Mystery
21890,The Front Page,Comedy
330229,Dolls,Drama|Romance
43041,Three Came Home,War|Drama
54152,Our Man in Havana,Comedy|Crime|Drama
33874,The Man Who Came to Dinner,Comedy|Romance
67805,Sunday Bloody Sunday,Drama
68421,The Cowboys,Adventure|Drama|Western
29192,Make Way for Tomorrow,Comedy|Drama|Romance
35019,The Major and the Minor,Comedy|Romance
46816,The Caine Mutiny,Drama|War
39192,Black Narcissus,Drama
55884,Damn the Defiant!,Adventure|Drama|History
79116,Escape from Alcatraz,Biography|Crime|Drama
40662,Oliver Twist,Drama
83090,Skokie,Drama
298148,Shrek 2,Animation|Adventure|Comedy
319262,The Day After Tomorrow,Action|Adventure|Sci-Fi
350028,Raising Helen,Comedy|Drama|Romance
367085,Soul Plane,Comedy
367790,Baadasssss!,Biography|Drama
323298,The Mother,Drama|Romance
332375,Saved!,Comedy|Drama
324197,Time of the Wolf,Drama|Romance
304141,Harry Potter and the Prisoner of Azkaban,Adventure|Family|Fantasy
297284,Mindhunters,Crime|Horror|Mystery
363226,The Blind Swordsman: Zatoichi,Action|Comedy|Crime
296572,The Chronicles of Riddick,Action|Adventure|Sci-Fi
356634,Garfield,Animation|Comedy|Family
327162,The Stepford Wives,Comedy|Sci-Fi|Thriller
363235,Bright Future,Drama
391225,The Hunting of the President,Documentary
374900,Napoleon Dynamite,Comedy
103976,City of Joy,Drama
101746,The Doctor,Drama
85461,The Dresser,Drama
106877,Father Hood,Comedy
34746,For Me and My Gal,Musical|Romance|War
93175,Hello Again,Comedy|Drama|Fantasy
314431,Hope Springs,Comedy|Romance
30386,Love Finds Andy Hardy,Comedy|Romance
55100,Lover Come Back,Comedy|Drama|Romance
110857,Police Academy: Mission to Moscow,Comedy|Crime
64893,Ring of Bright Water,Comedy|Drama
87337,Give My Regards to Broad Street,Drama|Music
146879,The Hi-Line,Drama
70291,The Last of Sheila,Crime|Drama|Mystery
105150,The Playboys,Drama|Romance
63642,Star!,Biography|Comedy|Drama
45317,We're Not Married!,Comedy|Romance
94331,Wish You Were Here,Comedy|Drama
31022,The Adventures of Sherlock Holmes,Crime|Mystery|Thriller
99166,Book of Love,Comedy|Romance
49301,Helen of Troy,Adventure|Drama|History
63759,Hour of the Wolf,Drama|Horror
66090,The Molly Maguires,Drama|History
47542,Suddenly!,Crime|Drama|Film-Noir
120423,Urban Ghost Story,Drama|Horror
39725,Possessed,Crime|Drama|Film-Noir
168080,Muertos de risa,Comedy|Drama
34946,Kings Row,Drama|Mystery|Romance
18051,The Kid Brother,Comedy|Drama|Family
20827,The Divorcee,Romance|Drama
100129,Meet the Applegates,Comedy|Sci-Fi
93871,Robot Carnival,Animation|Comedy|Drama
78766,Americathon,Comedy
92752,The Chipmunk Adventure,Animation|Adventure|Comedy
41841,Sands of Iwo Jima,Action|Drama|War
47577,This Island Earth,Horror|Mystery|Sci-Fi
85354,The ComDads,Comedy|Crime
27300,Anthony Adverse,Adventure|Drama|Romance
47885,Blackboard Jungle,Crime|Drama
77942,Moment by Moment,Drama|Romance
139388,It Had to Be You,Comedy|Romance
170259,Luna Papa,Comedy|Drama
119561,The Long Way Home,Documentary|History|War
98528,True Love,Comedy|Romance
39040,To Each His Own,Drama|Romance
41452,The Heiress,Drama|Romance
38116,State Fair,Comedy|Drama|Musical
36777,Dragon Seed,Drama|History|War
46963,Executive Suite,Drama
40495,Johnny Belinda,Drama
390521,Super Size Me,Documentary|Comedy|Drama
33774,Johnny Eager,Crime|Film-Noir|Thriller
37135,None But the Lonely Heart,Drama|Romance
56119,La jetí©e,Short|Drama|Romance
95037,"Distant Voices, Still Lives",Drama|Music
18054,The King of Kings,Biography|Drama|History
32851,Northwest Passage,Adventure|Drama|History
37988,The Picture of Dorian Gray,Drama|Fantasy|Horror
53114,The Human Condition I: No Greater Love,Drama|War
196069,Samsara,Adventure|Drama|Romance
31067,Bachelor Mother,Comedy|Romance
54188,Please Don't Eat the Daisies,Comedy|Family|Romance
70689,Siddhartha,Drama|Mystery
42041,White Heat,Action|Crime|Drama
44008,A Christmas Carol,Drama|Fantasy
100133,Memphis Belle,Action|Drama|War
59037,The Cincinnati Kid,Drama
204137,Animal Factory,Crime|Drama
67549,The Panic in Needle Park,Drama
78111,Pretty Baby,Drama
91209,The Hitcher,Thriller
44030,Show Boat,Drama|Family|Musical
44760,Ivanhoe,Adventure|Drama|History
289944,Fear X,Thriller
8133,The Immigrant,Short|Comedy|Drama
75222,Silent Movie,Comedy
38733,Stairway to Heaven,Comedy|Drama|Fantasy
20641,Anna Christie,Drama|Romance
71198,The Bat People,Horror|Romance
104073,Deep Cover,Action|Crime|Thriller
22835,Dr. Jekyll and Mr. Hyde,Horror|Sci-Fi
32828,My Little Chickadee,Comedy|Western
47086,The High and the Mighty,Action|Adventure|Drama
61135,The Ugly Dachshund,Comedy|Family
327437,Around the World in 80 Days,Action|Adventure|Comedy
319531,I'll Sleep When I'm Dead,Crime|Drama|Mystery
364725,Dodgeball: A True Underdog Story,Comedy|Sport
362227,The Terminal,Comedy|Drama|Romance
381707,White Chicks,Comedy|Crime
348593,The Door in the Floor,Comedy|Drama
332280,The Notebook,Drama|Romance
338512,Two Brothers,Adventure|Drama|Family
352277,De-Lovely,Biography|Drama|Music
331525,The Intended,Drama|Thriller
297753,Kaena: The Prophecy,Animation|Adventure|Family
37522,Back to Bataan,Drama|War
96953,Bloodhounds of Broadway,Comedy|Drama|Romance
28772,A Day at the Races,Comedy|Musical|Sport
43547,Flying Leathernecks,Drama|War|Action
69031,"Now You See Him, Now You Don't",Family|Comedy|Sci-Fi
220343,Briar Patch,Drama|Romance|Thriller
64100,Bob & Carol & Ted & Alice,Comedy|Drama|Romance
26641,The Littlest Rebel,Comedy|Drama|Family
366943,Reconstruction,Drama|Romance
272045,A Claymation Christmas Celebration,Animation|Short|Family
243135,Happenstance,Comedy|Drama|Romance
339230,Kopps,Action|Comedy
342213,Comandante,Documentary
339840,Undead,Action|Comedy|Horror
86251,The Scarlet and the Black,Drama|History|War
99851,Into the Woods,Comedy|Drama|Romance
168122,Pirates of Silicon Valley,Biography|Drama|History
104810,Manufacturing Consent: Noam Chomsky and the Media,Documentary|Biography|War
37604,The Clock,Drama|Romance
37865,Leave Her to Heaven,Drama|Film-Noir|Romance
110944,Rapa Nui,Action|Adventure|Drama
35272,Roxie Hart,Comedy|Crime|Romance
230512,Mayor of the Sunset Strip,Documentary|Biography|Music
250468,Killing Me Softly,Drama|Mystery|Romance
98437,Talvisota,Drama|War
87910,The Philadelphia Experiment,Adventure|Drama|Romance
104573,Juice,Action|Crime|Drama
165086,The Secret Life of Girls,Comedy|Drama
